data,lat,lon,veiculos,mortos,endereco,severidade,vitimas,feridos,tipo_acidente,id_acidente,driverIncidenteDetails_id
2016-12-01 14:10:00,-23.513441,-46.570698,2,0,AV TTE AMARO FELICISSIMO DA SILVEIRA,Vítimas Feridas,1,1,Colisão,D121600311,6af448aa-af1d-46d4-838f-957577e3d181
2016-12-01 14:10:00,-23.492009,-46.445153999999995,2,0,PC PDE ALEIXO MONTEIRO MAFRA,Vítimas Feridas,1,1,Colisão,D121600570,aea4d20c-0d58-48f0-a07d-88d0946291b3
2016-12-01 10:00:00,-23.633993,-46.735052,2,0,R DEL MORAES NOVAES,Vítimas Feridas,1,1,Colisão,D121600676,19709fb6-6fe0-44fb-9919-4f74ab08633c
2016-12-01 03:47:00,-23.532947,-46.624669,2,0,AV DO ESTADO,Vítimas Feridas,1,1,Colisão,D121600995,0d76b854-ba85-4a9e-9fb2-0799592ec80b
2016-11-30 14:00:00,-23.502377,-46.672065,2,0,R CAROLINA SOARES,Vítimas Feridas,1,1,Colisão,D111600393,9d7bed37-e0df-4c8f-aac2-5d7d974d6b19
2016-11-30 10:00:00,-23.557381,-46.698378999999996,2,0,R NATINGUI,Vítimas Feridas,1,1,Colisão lateral,D111600304,66df1517-4c69-4258-8146-36fa86ddd964
2016-11-30 02:56:00,-23.472358,-46.666731,2,0,AV PARADA PINTO,Vítimas Feridas,1,1,Colisão,D111600512,51f4e1ab-d55f-4d2b-8545-ccf7d05225cb
2016-11-28 10:00:00,-23.596894,-46.758302,1,0,R NATAL PIGASSI,Vítimas Feridas,1,1,Choque,D111600464,6df9d205-f063-4208-aa31-76332a74eec5
2016-11-27 18:30:00,-23.515674,-46.497597999999996,2,0,R JOSE GARCIA TERRA,Vítimas Feridas,1,1,Colisão,D111600830,8fa8a4c6-d230-4bf5-8965-44eb05a3adce
2016-11-27 00:30:00,-23.528723,-46.628397,2,0,R DEOCLECIANA,Vítimas Feridas,1,1,Colisão,D111600622,450c7964-bae0-4ace-93c4-bf8f750d18ce
2016-11-26 19:00:00,-23.496743,-46.407035,2,0,R EURIDES F. DO NASCIMENTO,Vítimas Feridas,1,1,Colisão,D111600812,4f805157-8803-4824-8d1b-5137930b6505
2016-11-25 22:40:00,-23.528717999999998,-46.448403000000006,2,0,R B. B. VARELA,Vítimas Feridas,1,1,Colisão,D111601003,ebb40a49-216e-43ba-83fc-3062a760da09
2016-11-25 21:20:00,-23.578117000000002,-46.685674,1,0,R ANTONIO JOSE DA SILVA,Vítimas Feridas,1,1,Queda bicicleta,D111600961,2a91c139-1f0b-424a-9b25-de8f2f9e4d11
2016-11-25 14:13:00,-23.548906,-46.650209999999994,2,0,R MARQ DE PARANAGUA,Vítimas Feridas,1,1,Colisão,D111600514,c61f24e9-493f-4c7e-8724-e784d3654dcb
2016-11-24 01:10:00,-23.589523,-46.575608,2,0,R MONS PIO RAGAZINSKAS,Vítimas Feridas,1,1,Colisão,D111600273,1dce2c1b-73df-488a-b914-2ad7a01e70f8
2016-11-23 21:40:00,-23.626242,-46.641783000000004,2,1,AL DOS GUAIOS,Vítimas Fatais,1,0,Colisão,D111600356,d5543e79-d658-4429-8010-cda98e0f89bd
2016-11-23 16:32:00,-23.45826,-46.612402,2,1,R MARIA AMALIA LOPES AZEVEDO,Vítimas Fatais,1,0,Colisão,D111601050,057e0fa3-9bac-4016-8ab0-7a9c29dd3505
2016-11-23 09:05:00,-23.586389,-46.802996,2,0,TV RIO TARAUACA,Vítimas Feridas,1,1,Colisão,D111601016,44e4d5a7-b269-475a-bd99-d00ab02f732c
2016-11-22 22:22:00,-23.555678,-46.60375,2,0,R ORVILLE DERBY,Vítimas Feridas,1,1,Colisão,D111600003,e95ce977-170d-4b84-9429-8b406feb878a
2016-11-22 19:30:00,-23.466607999999997,-46.695158,2,0,AV ALMYR DEHAR,Vítimas Feridas,1,1,Colisão,D111600450,21c2ea8e-9e60-42e7-8caf-8a08b9de5070
2016-11-22 16:30:00,-23.532057000000002,-46.484904,2,0,R AMPARO DE SAO FRANCISCO,Vítimas Feridas,1,1,Colisão,D111600187,372c3a46-a72f-45b8-a504-0b71682ee221
2016-11-21 13:30:00,-23.559732,-46.746772,2,0,AV CORIFEU DE AZEVEDO MARQUES,Vítimas Feridas,1,1,Colisão,D111600357,c83416f2-0c08-47ee-aaf1-ec7b639c7708
2016-11-21 11:00:00,-23.63356,-46.679138,2,0,R DR ADHEMAR QUEIROZ DE MORAES,Vítimas Feridas,1,1,Colisão,D111600069,30a6460c-0e8a-4df2-ac50-37dcc718e3f5
2016-11-21 04:14:00,-23.495507,-46.677715,2,0,AV ANTONIO MUNHOZ BONILHA,Vítimas Feridas,1,1,Colisão,D111600431,fbdbc1fb-bcbf-49f8-8d91-58d15a3564e3
2016-11-19 21:20:00,-23.554397,-46.49626,2,0,R JOAO LUIZ FARIA,Vítimas Feridas,1,1,Colisão,D111600895,fa30f21a-c5bb-4aae-85f5-5aaf3dfade65
2016-11-19 18:10:00,-23.443107,-46.590426,2,0,SEM DENOMINACAO,Vítimas Feridas,1,1,Colisão,D111600477,2d6d2817-9860-460e-881a-d463b4ead5ce
2016-11-18 13:33:00,-23.653879,-46.734589,2,0,R JOAQUIM ESPINOSA,Vítimas Feridas,2,2,Colisão,D111600920,52e8a172-396b-410b-8fa5-f7117a8fd15c
2016-11-17 16:00:00,-23.583184,-46.405433,2,0,TV PROF CHAVES,Vítimas Feridas,1,1,Colisão,D111600809,9b649acb-03ac-48b4-bb2f-839d53363c26
2016-11-17 01:01:00,-23.435975,-46.715948,2,0,AV DEP CANTIDIO SAMPAIO,Vítimas Feridas,1,1,Colisão,D111600173,ff6b84c5-9696-4f8b-9bd6-e67ff0c149bd
2016-11-16 10:30:00,-23.550701999999998,-46.628268,2,0,PQ DOM PEDRO II,Vítimas Feridas,1,1,Colisão,D111601048,e5807fd8-4bf7-4f2d-b37f-490904e5c7c9
2016-11-10 22:30:00,-23.561609,-46.680892,2,0,R FRANCISCO LEITAO,Vítimas Feridas,1,1,Colisão,D111600914,d7ad63f3-cb04-4f60-8f61-3985bfab3fd7
2016-11-10 19:05:00,-23.494508,-46.411912,2,0,R DR GIL MARTINS,Vítimas Feridas,1,1,Colisão,D111600422,b239176b-0cc8-425a-a0d8-f6b978a18cf9
2016-11-10 14:00:00,-23.498717000000003,-46.423148,2,0,PC FRANCISCO PEREIRA,Vítimas Feridas,1,1,Colisão,D111601025,c4322ddc-e4ee-4f30-95ed-052d2df33afb
2016-11-10 00:16:00,-23.559938,-46.578428,1,1,R PIRACUNUNGA,Vítimas Fatais,1,0,Choque,D111600560,4221ec45-1143-4cd5-b944-247567481abf
2016-11-05 10:20:00,-23.454563,-46.570931,2,1,RV FERNAO DIAS,Vítimas Fatais,1,0,Colisão,D111600632,b1e69319-b5d5-488b-8aee-f4b76ff14fbf
2016-11-03 14:50:00,-23.543584,-46.410128,2,0,R CAP PUCCI,Vítimas Feridas,1,1,Colisão,D111600919,b6186b6e-6e44-44f8-814b-6c7d7758ccdc
2016-11-03 10:17:00,-23.532732,-46.637402,2,0,R PRATES,Vítimas Feridas,1,1,Colisão,D111600190,82b5db9a-6ad2-4471-a93c-6de58c41b360
2016-11-02 19:10:00,-23.550715,-46.6295,2,0,R DOS CARMELITAS,Vítimas Feridas,1,1,Colisão lateral,D111600955,b2e1a70c-eee4-4fd7-aa8c-39f85554ca41
2016-11-01 21:00:00,-23.674723999999998,-46.797017,2,0,R ANDORINHA PEQUENA,Vítimas Feridas,1,1,Colisão,D111600485,84a1c4bf-57f8-4b01-8de2-3a6ecc35171a
2016-11-01 15:00:00,-23.496739,-46.626374,2,0,R ESTEFANIA MENDES PEREIRA,Vítimas Feridas,1,1,Colisão transversal,D111600291,a589f0c3-29e5-4c26-856d-511654d65fec
2016-10-31 18:44:00,-23.558912,-46.697117,1,1,AV PEDROSO DE MORAIS,Vítimas Fatais,1,0,Atropelamento,D101601231,4cf78eef-b302-4ad3-8886-af6871273f93
2016-10-28 21:30:00,-23.613317000000002,-46.742602000000005,2,0,R DR LUIZ MIGLIANO,Vítimas Feridas,1,1,Colisão,D101600594,03d33c59-9eaf-4e8a-a93d-8066c508cc54
2016-10-28 10:30:00,-23.497808,-46.382117,2,0,R PALMEIRA TUCUIM,Vítimas Feridas,1,1,Colisão,D101601091,1e4b0edf-bb37-42ef-bdfb-7b0115826a2e
2016-10-28 08:20:00,-23.722227,-46.785204,2,0,ES DO EMBU-GUACU,Vítimas Feridas,1,1,Colisão,D101600667,49f0b53c-76cd-4eba-a674-64ae92aff72b
2016-10-27 19:00:00,-23.746098,-46.780621000000004,2,1,R ALBERGATI CAPACELLI,Vítimas Fatais,1,0,Colisão traseira,D101600231,3ef06ce2-0c53-4828-84f0-e235e812ae15
2016-10-26 18:30:00,-23.663843,-46.706934000000004,2,0,R CRISTALINO ROLIM DE FREITAS,Vítimas Feridas,1,1,Colisão,D101600091,fba2a096-5054-4752-aa53-5b48e7274b03
2016-10-26 16:20:00,-23.473771,-46.683358,2,0,AV JOAO PAULO I,Vítimas Feridas,1,1,Colisão,D101600644,e08046fb-9948-4f28-8304-f650aec9c2d5
2016-10-25 03:00:00,-23.551460000000002,-46.635114,2,0,PC DR JOAO MENDES,Vítimas Feridas,1,1,Colisão,D101600763,d5196777-0fa8-4874-a7de-e77f4b31d31b
2016-10-24 16:36:00,-23.477541,-46.718282,2,0,R VIG GODOI,Vítimas Feridas,1,1,Colisão,D101600711,8c6c189c-f412-4d9a-843a-8558035cfeec
2016-10-24 16:00:00,-23.484582999999997,-46.4788,2,1,R DR ASSIS RIBEIRO,Vítimas Fatais,1,0,Colisão,D101601183,22715720-a7fd-41d1-8a43-583e754a3835
2016-10-24 13:45:00,-23.535826,-46.4665,2,0,R CORREIA DE GODOI,Vítimas Feridas,1,1,Colisão,D101600214,3020de60-4573-46cc-a3ba-831f030fcb0e
2016-10-23 10:20:00,-23.5518,-46.635273,2,0,PC DR JOAO MENDES,Vítimas Feridas,1,1,Colisão,D101600036,51aa9c10-cc63-4dac-9b23-6b4cd15ee954
2016-10-23 08:08:00,-23.51374,-46.425525,2,0,AV NORDESTINA,Vítimas Feridas,1,1,Colisão,D101600092,f7e30a1b-c38c-4346-a88f-666c86c506a7
2016-10-22 23:30:00,-23.493798,-46.588597,2,0,R ODETE DE MEDEIROS,Vítimas Feridas,1,1,Colisão,D101600586,d8eb223e-cf06-4bb8-a1cc-60b4b929dda4
2016-10-20 18:00:00,-23.654605,-46.701271999999996,2,0,R CARLOS GOMES,Vítimas Feridas,1,1,Colisão,D101600713,c04d525f-2ad8-48b4-aa96-a27e2cf1ec85
2016-10-20 16:40:00,-23.647831,-46.624492,2,0,AV MIGUEL ESTEFNO,Vítimas Feridas,1,1,Colisão lateral,D101600397,95d0195d-4db8-41f0-8fb3-41dd00e3bd84
2016-10-19 21:00:00,-23.561507000000002,-46.574587,2,0,AV SAPOPEMBA,Vítimas Feridas,2,2,Colisão,D101600510,e9955bb4-adec-418a-acc2-a67cbd177df5
2016-10-19 17:30:00,-23.687931,-46.680695,2,0,AV NSRA DE SABARA,Vítimas Feridas,1,1,Colisão,D101600816,f071ae4a-6d7f-4258-803f-5e295474c19d
2016-10-19 13:10:00,-23.51418,-46.530304,2,0,R S FLORENCIO,Vítimas Feridas,1,1,Colisão,D101601201,b2469dbc-96f0-4dfc-a7c5-c52105368129
2016-10-18 22:02:00,-23.522273000000002,-46.440395,2,0,R FORTE DE SAO FELIPE,Vítimas Feridas,1,1,Colisão,D101600507,cf49e429-825e-49db-843c-6bcb942f47e3
2016-10-18 09:30:00,-23.584682,-46.79121,2,0,R CANDIDO FONTOURA,Vítimas Feridas,1,1,Colisão,D101600788,d34abc49-590f-4fda-a0af-e032205c43db
2016-10-18 09:15:00,-23.496441,-46.506941999999995,2,0,R OLHO D'AGUA DO BORGES,Vítimas Feridas,1,1,Colisão,D101600874,d5d2c86f-b2ae-4561-a82a-8ab890c2152a
2016-10-18 00:00:00,-23.48988,-46.697138,2,0,AV ELISIO TEIXEIRA LEITE,Vítimas Feridas,1,1,Colisão,D101600953,867d6ab5-47c4-44d9-bb45-77357e6c042a
2016-10-17 12:00:00,-23.579306,-46.685219000000004,2,0,AV BRIG FARIA LIMA,Vítimas Feridas,1,1,Colisão,D101600273,f4c2e00b-e3d5-4446-86a3-0fa6582f0c54
2016-10-15 04:50:00,-23.591846,-46.540921000000004,1,0,TV NOVELOS DA CHINA,Vítimas Feridas,1,1,Queda bicicleta,D101600906,49dbdeba-5c68-4917-b5bf-e1ea5585b9e1
2016-10-14 01:23:00,-23.577768,-46.481682,2,0,ESCADARIA,Vítimas Feridas,1,1,Colisão,D101600962,97c1e5e1-dece-4867-b1ec-22ba3a510ac1
2016-10-12 16:30:00,-23.556993,-46.698084,2,0,R NATINGUI,Vítimas Feridas,1,1,Colisão frontal,D101600072,76adf461-24ec-4554-9e49-759f1b3a4db2
2016-10-11 00:13:00,-23.467411,-46.651742,2,0,TV MANUEL DA CRUZ BENTO,Vítimas Feridas,1,1,Colisão frontal,D101600519,51c2b321-2974-4a4b-848f-67ec05cfa4d6
2016-10-10 21:20:00,-23.487257999999997,-46.644267,2,0,R DONA MARTINHA,Vítimas Feridas,1,1,Colisão,D101600117,158bc8a4-5cb6-49d8-a704-8a82fb028734
2016-10-10 10:30:00,-23.533942,-46.619611,1,0,R RODRIGUES DOS SANTOS,Vítimas Feridas,1,1,Atropelamento,D101600725,e6266152-f6b6-4e5c-a9c4-7a6114aeaef3
2016-10-09 22:20:00,-23.519576,-46.416824,2,0,R CAP RIBEIRO DE CAMARGO,Vítimas Feridas,1,1,Colisão,D101600232,3295b030-a65b-49b8-89f0-027c5953228e
2016-10-09 21:00:00,-23.633539000000003,-46.641606,2,0,AV DR HUGO BEOLCHI,Vítimas Feridas,1,1,Colisão,D101600568,a2d462a1-c59d-45c5-af09-86c72f2e1627
2016-10-09 19:10:00,-23.570942000000002,-46.65253,2,0,AL SARUTAIA,Vítimas Feridas,1,1,Colisão lateral,D101600802,515b9df9-db74-42fa-901c-07b5f95390a3
2016-10-09 15:20:00,-23.613994,-46.638529999999996,2,0,AV JABAQUARA,Vítimas Feridas,1,1,Colisão,D101601060,8485a8c3-920e-4ab5-9f6f-2668c7bb01b8
2016-10-09 14:00:00,-23.681394,-46.676519,1,0,R MANUEL PAULINO DAVID,Vítimas Feridas,1,1,Queda bicicleta,D101601010,15bb4f71-4d52-4858-991c-3663df5ab626
2016-10-09 00:00:00,-23.483595,-46.473620000000004,2,0,R DR ASSIS RIBEIRO,Vítimas Feridas,1,1,Colisão,D101600093,cc9ea536-f7fa-488e-91fe-44cfb4e6c96e
2016-10-08 18:57:00,-23.849685,-46.69672,2,0,ES DA BARRAGEM,Vítimas Feridas,2,2,Colisão frontal,D101600531,79606203-3708-4a0a-93af-a66daccc00dc
2016-10-08 16:00:00,-23.553301,-46.708202,2,0,PC PAN-AMERICANA,Vítimas Feridas,1,1,Colisão,D101600848,6791a506-73b8-431d-b345-ba5c2c46dcf8
2016-10-08 15:41:00,-23.57387,-46.655685,2,0,AV BRIG LUIS ANTONIO,Vítimas Feridas,1,1,Colisão frontal,D101600409,4bda529f-c178-40ee-a241-d7b84d2cfcd6
2016-10-06 21:56:00,-23.553684,-46.662948,2,0,R MINAS GERAIS,Vítimas Feridas,1,1,Colisão traseira,D101600946,8338cb77-ded5-4001-9fba-a2ce77ce3368
2016-10-06 17:00:00,-23.546308,-46.639070000000004,2,0,R CEL XAVIER DE TOLEDO,Vítimas Feridas,1,1,Colisão,D101600039,6d297112-e983-49f2-a54e-b678cc8ed955
2016-10-04 22:10:00,-23.544944,-46.649984,2,0,PC ROTARY,Vítimas Feridas,1,1,Colisão,D101600263,7ad322a9-a043-4454-9735-17a00a3bf222
2016-10-04 20:40:00,-23.615958,-46.643125,2,0,R GORITA,Vítimas Feridas,1,1,Colisão lateral,D101600679,fd9473ae-daf1-43bd-a118-90a74d80373a
2016-10-02 23:37:00,-23.56513,-46.676368,2,0,AL GABRIEL MONTEIRO DA SILVA,Vítimas Feridas,1,1,Colisão,D101600756,94999b1f-27cf-48d6-a266-62bd603fefa5
2016-10-02 21:15:00,-23.471323,-46.651402000000004,2,0,R CONS MOREIRA DE BARROS,Vítimas Feridas,1,1,Colisão,D101600710,8f6a19dc-d089-4099-ad73-275c0826fc00
2016-10-02 19:00:00,-23.491363,-46.71038,2,0,R CAETANO DE ARAUJO,Vítimas Feridas,1,1,Colisão,D101600247,31a3d134-3a7b-4ff3-a49e-4f7944202a4d
2016-10-02 15:00:00,-23.522326,-46.659147999999995,2,0,AV DR ABRAAO RIBEIRO,Vítimas Feridas,1,1,Colisão,D101600741,1ebae7b7-c7ca-4025-bbbf-bc0fc2b2cacf
2016-10-02 14:30:00,-23.5686,-46.588733000000005,1,0,AV PAES DE BARROS,Vítimas Feridas,1,1,Atropelamento,D101601095,603b38bc-9931-486c-8970-e86316adfb4b
2016-09-30 18:47:00,-23.461560000000002,-46.602799,2,0,AV CEL SEZEFREDO FAGUNDES,Vítimas Feridas,1,1,Colisão traseira,D091600834,2769d209-f0ec-4672-942d-870a9458e148
2016-09-29 15:45:00,-23.556545,-46.685942,2,0,,Vítimas Feridas,1,1,Colisão,D091600623,be918ebb-fe16-4db3-888d-d8e7f2d913c9
2016-09-28 17:45:00,-23.551527,-46.609678,2,0,PC PRES KENNEDY,Vítimas Feridas,1,1,Colisão,D091600686,98a08b24-9525-4bef-911f-5371036fd971
2016-09-28 02:30:00,-23.591993,-46.394033,1,1,R JOSE FRANCISCO BRANDAO,Vítimas Fatais,1,0,Queda bicicleta,D091601162,fe13f063-a861-49df-9f08-fa26f53a581a
2016-09-28 01:10:00,-23.592388,-46.635936,2,0,R DOMINGOS DE MORAIS,Vítimas Feridas,1,1,Colisão,D091600385,3c1603e8-30e9-425c-a65a-e55726941e8a
2016-09-27 21:30:00,-23.579155,-46.735407,2,0,R JOAO GOMES JUNIOR,Vítimas Feridas,1,1,Colisão,D091600352,8fb7eb3a-1725-43fe-bcb2-f071ee2aa16c
2016-09-26 13:20:00,-23.531412,-46.524972,2,0,AV CD DE FRONTIN,Vítimas Feridas,2,2,Colisão,D091601106,e1a3adec-2182-478a-9591-e597c965e91a
2016-09-26 09:30:00,-23.620662,-46.510345,2,0,R LUIS JULIANI,Vítimas Feridas,1,1,Colisão lateral,D091601003,fe469aa2-9d96-4a34-8b90-81d76e04e542
2016-09-23 20:19:00,-23.583994,-46.492979999999996,2,0,AV RIO DAS PEDRAS,Vítimas Feridas,1,1,Colisão frontal,D091600736,0f95a276-a61d-4e31-ab6e-0b6913fc813f
2016-09-23 10:45:00,-23.594267000000002,-46.687515000000005,2,0,R DO ROCIO,Vítimas Feridas,1,1,Colisão,D091600644,8fc17ed6-d567-4585-a541-e12297a14c0f
2016-09-22 11:00:00,-23.444802,-46.568311,2,0,R S GABRIEL,Vítimas Feridas,1,1,Colisão,D091600083,92911970-9004-4d4e-b099-ca2cd4d4486a
2016-09-21 19:00:00,-23.664033,-46.708776,2,0,AV VITOR MANZINI,Vítimas Feridas,1,1,Colisão traseira,D091600397,61a36eeb-2768-42a4-865a-30f08ee60d9e
2016-09-21 16:24:00,-23.613007999999997,-46.741764,2,0,PC JOSE MARIA HOMEM DE MONTES,Vítimas Feridas,1,1,Colisão,D091601119,81554b04-cea8-4c4e-b92a-9c7084f3a45f
2016-09-21 10:28:00,-23.619177,-46.508278000000004,2,0,R LUIS JULIANI,Vítimas Feridas,1,1,Colisão transversal,D091600770,aba2d1f2-e334-4996-b4ca-455314359491
2016-09-20 15:30:00,-23.548625,-46.650806,2,0,R DA CONSOLACAO,Vítimas Feridas,1,1,Colisão,D091600396,2fa2f393-27e0-4aa0-9104-a3b05998d7dc
2016-09-19 12:00:00,-23.46734,-46.594657,1,0,R MANUEL GAYA,Vítimas Feridas,1,1,Queda bicicleta,D091600311,dd4a9c8f-0c6d-4855-b35e-2880ff7802ec
2016-09-19 10:59:00,-23.495110999999998,-46.429769,2,0,R CORVINA,Vítimas Feridas,1,1,Sem informações,D091600547,86ca1af7-faf3-4ae5-9a25-ad8cee39b0ad
2016-09-18 23:00:00,-23.575143,-46.639969,2,0,R DR EDUARDO AMARO,Vítimas Feridas,1,1,Colisão,D091600162,14bfb973-bdd1-417f-8254-2f21cf47b6b6
2016-09-18 22:46:00,-23.564510000000002,-46.685629999999996,2,0,R FRADIQUE COUTINHO,Vítimas Feridas,1,1,Colisão traseira,D091600842,414b3cca-119c-45a2-9563-976c7e3e7776
2016-09-17 14:18:00,-23.55359,-46.559172,2,0,TV ANEZIO COLLEPICOLO,Vítimas Feridas,1,1,Colisão lateral,D091600722,ce76893d-1e88-493e-865f-016038828d75
2016-09-17 11:28:00,-23.741789,-46.691814,3,0,AV DONA BELMIRA MARIN,Vítimas Feridas,2,2,Colisão,D091600028,429bef5f-66ea-492b-ad82-c5cce323fb48
2016-09-16 15:40:00,-23.495075,-46.403753,2,0,R FRANCISCO DE SA PEIXOTO,Vítimas Feridas,1,1,Colisão lateral,D091600088,b68168b6-2499-4f86-a75c-f70bf29892d4
2016-09-16 11:50:00,-23.540657,-46.612699,2,0,AV RANGEL PESTANA,Vítimas Feridas,1,1,Colisão,D091601022,1cfa2b17-0eb3-4ca5-acc2-5cbf9be70be2
2016-09-15 21:40:00,-23.532035,-46.529396999999996,1,0,AV CD DE FRONTIN,Vítimas Feridas,1,1,Atropelamento,D091600036,150f6ccb-4bec-46f0-a654-9238a60cf7e0
2016-09-15 15:35:00,-23.537305,-46.649024,2,0,AV S JOAO,Vítimas Feridas,1,1,Colisão,D091600795,7b6445ee-7faa-463b-93f0-e17f7732f9eb
2016-09-15 15:15:00,-23.607286,-46.686972,2,0,R GUARARAPES,Vítimas Feridas,2,2,Colisão,D091600207,7578adad-f309-4d83-8914-e368c3c5319f
2016-09-13 20:35:00,-23.689923999999998,-46.672152000000004,2,0,R DA PONTE,Vítimas Feridas,1,1,Colisão,D091600462,96e78e04-4025-446e-8192-47daf76c5957
2016-09-13 10:15:00,-23.661237,-46.662283,2,0,R PDE G. GONCALVES,Vítimas Feridas,1,1,Colisão,D091600090,365dff0b-5a34-47a7-9cc8-e61971b61469
2016-09-13 09:45:00,-23.538767,-46.413699,2,0,R ANDES,Vítimas Feridas,1,1,Colisão,D091600756,efa43b26-5b03-481e-8ae8-46018078804c
2016-09-12 10:30:00,-23.538847,-46.605096,2,0,R FIRMIANO PINTO,Vítimas Feridas,1,1,Colisão,D091600248,8ec43c21-d220-4425-aa1e-abd4b9096513
2016-09-11 18:30:00,-23.515504999999997,-46.479337,2,0,AV JOAO BATISTA DE TOLEDO,Vítimas Feridas,2,2,Colisão,D091600496,3f52ec64-034a-445c-9fff-8be9197b78e5
2016-09-10 21:30:00,-23.610795,-46.411091,2,0,SEM DENOMINACAO,Vítimas Feridas,1,1,Colisão lateral,D091600122,86994380-10c7-499f-9d45-10b774479363
2016-09-10 17:06:00,-23.456084,-46.592936,2,0,R CARMESIA,Vítimas Feridas,2,2,Atropelamento,D091601161,6442a614-068e-4083-bd8d-a4e89a79ca3b
2016-09-09 17:40:00,-23.686753,-46.638288,2,0,AV ANGELO CRISTIANINI,Vítimas Feridas,1,1,Colisão,D091600329,2de7274a-5238-4f37-a820-60aae6f2c16a
2016-09-09 17:00:00,-23.564754999999998,-46.761055,2,0,AV PABLO CASALS,Vítimas Feridas,1,1,Colisão,D091600333,a3e9d380-d42f-4501-816e-2775f055690a
2016-09-08 23:00:00,-23.616252,-46.712148,2,0,AV MORUMBI,Vítimas Feridas,1,1,Colisão,D091600897,a4780c71-bd86-4370-8b8b-1b196537b22b
2016-09-07 02:00:00,-23.503104,-46.67047,2,0,R JOAO SERRANO,Vítimas Feridas,1,1,Colisão,D091600407,5e5e0015-fc99-4ef6-8009-9d315663da0a
2016-09-07 01:18:00,-23.599833,-46.659079999999996,2,0,AV REPUBLICA DO LIBANO,Vítimas Feridas,1,1,Colisão,D091600041,34d3f440-b9ef-45cc-aa40-4f7b2800a5f4
2016-09-05 22:00:00,-23.572699,-46.710255,2,0,R REACAO,Vítimas Feridas,1,1,Colisão,D091600989,6b09af7c-cea9-45a3-ab40-181309878dc5
2016-09-05 20:30:00,-23.530459,-46.601738,2,0,R JEQUITINHONHA,Vítimas Feridas,1,1,Colisão,D091600615,3b3f37c4-9401-4989-ac43-4744bb4efde9
2016-09-05 15:30:00,-23.662518,-46.681576,2,0,R ENG ALLYRIO HUGUENEY DE MATTOS,Vítimas Feridas,1,1,Colisão traseira,D091600392,f44bbffc-0697-4ca8-8d1b-19ed88367f9a
2016-09-04 22:13:00,-23.573209,-46.639996999999994,2,0,R VERGUEIRO,Vítimas Feridas,1,1,Colisão,D091600987,ecf8dc06-85eb-4945-8fd5-b8ce78ac22f9
2016-09-02 17:55:00,-23.493622,-46.442046000000005,2,0,R DANIEL BERNARDO,Vítimas Feridas,1,1,Colisão,D091600460,ae31f141-c7b4-4469-8258-5af921277ea4
2016-08-30 23:47:00,-23.482208,-46.566251,2,0,AV EDU CHAVES,Vítimas Feridas,2,2,Colisão,D081600471,c807b177-e7c2-42da-b1d3-d54703149582
2016-08-30 21:20:00,-23.602845000000002,-46.78205,2,1,R JOSE PORFIRIO DE SOUZA,Vítimas Fatais,1,0,Colisão,D081600055,91af89e3-0f04-41b2-8f48-3f5ccbc0ccb3
2016-08-30 20:30:00,-23.603019,-46.516016,1,0,AV PROF LUIZ IGNACIO ANHAIA MELLO,Vítimas Feridas,1,1,Queda bicicleta,D081600460,f4560bd4-9c03-4a12-83c6-77c95665a4c5
2016-08-30 11:20:00,-23.528062,-46.621142,2,0,R QUIXELOS,Vítimas Feridas,1,1,Colisão,D081600687,442da351-d492-4520-905a-481c229e4e17
2016-08-30 10:00:00,-23.489442,-46.657118,2,0,R GAL PIRAGIBE,Vítimas Feridas,1,1,Colisão frontal,D081600726,ccbdd066-6575-4dac-8660-dc7afbd69c50
2016-08-29 17:27:00,-23.453279000000002,-46.671953,1,0,R GERVASIO LEITE REBELO,Vítimas Feridas,1,1,Choque,D081601158,f4cf4220-3d0b-44c9-a2fd-ef881c695185
2016-08-27 18:59:00,-23.474161,-46.627178,2,0,R GAL NESTOR PASSOS,Vítimas Feridas,1,1,Outros,D081600685,7bac94fd-7562-467e-aedd-b0d9692e51ac
2016-08-27 18:40:00,-23.570312,-46.718102,2,0,AV CORIFEU DE AZEVEDO MARQUES,Vítimas Feridas,1,1,Colisão,D081600156,de5728d5-e476-48ff-9532-3fb346ecd44c
2016-08-27 15:30:00,-23.630938,-46.609312,2,0,R JOAO ANTUNES DOS REIS,Vítimas Feridas,1,1,Colisão,D081600120,ab1fe56b-b5bf-46fb-9f3c-f130ae448fc8
2016-08-27 14:13:00,-23.563891,-46.56044,2,0,R ENG CESTARI,Vítimas Feridas,1,1,Colisão,D081600412,15146880-fad7-4968-8ce1-430b565f1099
2016-08-24 21:05:00,-23.578018,-46.640592,3,0,R VERGUEIRO,Vítimas Feridas,1,1,Colisão,D081601258,8290a69b-33ab-4b66-a285-ede479b7f4e5
2016-08-23 16:13:00,-23.517147,-46.453604,2,0,R DAS AVELEIRAS,Vítimas Feridas,1,1,Colisão frontal,D081600410,ce73dcab-875a-482a-86db-81afb47f6614
2016-08-23 15:54:00,-23.515586,-46.608152000000004,2,0,AV JOAQUINA RAMALHO,Vítimas Feridas,1,1,Colisão,D081601089,42232d85-4360-4a7e-aba7-87c74cd5bd00
2016-08-23 13:00:00,-23.504156,-46.694283,2,0,R BALSA,Vítimas Feridas,1,1,Colisão,D081600255,f4f89d6c-ffcf-4e5a-8709-be6504b1d784
